X1,X2,V,E,Z1,Z2,t,y,y0,y1,ite,subgroup,structural_subgroup,feature_pattern
2.587914220047703,0.0,2.8539395588099787,-100.0,1.6628302959605212,0.8749055450574361,1.0,70.9871337768773,63.469441983493354,70.9871337768773,7.517691793383946,5,SG5,111011
1.881912544315787,0.0,-100.0,-100.0,3.2516983380562348,1.4746032045724753,1.0,72.80452819247911,66.64679403715878,72.80452819247911,6.157734155320327,3,SG3,110011
0.6148619358904239,0.0,0.19709846718154966,0.40781323770165584,-100.0,0.8074758980879895,0.0,51.189381580402774,51.189381580402774,57.253912947819295,6.064531367416521,2,SG2,111101
0.5292667319455274,1.0,0.048682783885537706,-100.0,0.9168472442241298,-100.0,0.0,54.58567147163371,54.58567147163371,57.20393571560794,2.618264243974231,0,SG0a,111010
0.765184418280479,0.0,4.678479048055181,0.15229111368636417,-100.0,-100.0,1.0,54.85629410370741,55.12506239832395,54.85629410370741,-0.2687682946165353,1,SG1,111100
1.0291183669231985,1.0,3.1783620705886344,-100.0,2.9136375566237613,-100.0,1.0,70.7907033140834,62.46457165117544,70.7907033140834,8.326131662907962,0,SG0b,111010
3.7689320468273597,0.0,4.528576295245724,-100.0,4.398828004310873,-100.0,1.0,89.24875032708913,78.2694467111586,89.24875032708913,10.979303615930533,0,SG0a,111010
1.9085173525035393,0.0,2.741043308296669,2.8301541633310787,-100.0,-100.0,0.0,59.29069508558452,59.29069508558452,66.03748529823169,6.74679021264717,1,SG1,111100
2.1846906509758934,1.0,1.63718345437056,1.4924066081300773,-100.0,1.1561283873821484,1.0,64.89405270962061,57.70460298655778,64.89405270962061,7.189449723062829,2,SG2,111101
2.99190667491559,1.0,4.445493125548462,-100.0,2.8885366367659335,0.6050447693783539,1.0,78.27376156248323,70.37835732809091,78.27376156248323,7.895404234392316,5,SG5,111011
4.800667387160082,1.0,4.699278834233745,-100.0,4.592080536472094,-100.0,1.0,90.0955094216435,78.76127073183301,90.0955094216435,11.33423868981049,0,SG0a,111010
3.7823452445016925,0.0,2.1634135036193256,-100.0,3.7487321898507653,-100.0,0.0,72.29142075145134,72.29142075145134,80.17361122170183,7.882190470250492,0,SG0b,111010
3.2285630694060052,0.0,2.34904828435497,2.669691366754856,-100.0,-100.0,0.0,58.95489572988946,58.95489572988946,65.86847086647097,6.913575136581514,1,SG1,111100
3.71916066803909,1.0,3.0478060255124864,-100.0,4.3927738112413275,-100.0,0.0,72.224725254894,72.224725254894,81.88152459478565,9.656799339891649,0,SG0b,111010
3.596462605592938,1.0,3.539004364327516,-100.0,2.6825267621143833,-100.0,0.0,75.14444060131865,75.14444060131865,83.7085627686458,8.564122167327156,0,SG0a,111010
3.4512463049713835,0.0,3.044673691861636,2.1060282885821353,-100.0,-100.0,0.0,67.27226175173728,67.27226175173728,72.49564173282005,5.223379981082772,1,SG1,111100
2.4820355974992836,0.0,3.6021258593376113,-100.0,2.6350537483180494,-100.0,1.0,77.04445279886775,68.42044434680427,77.04445279886775,8.624008452063478,0,SG0a,111010
2.8342354006998933,1.0,2.7705139793976947,3.229133304323034,-100.0,-100.0,1.0,73.10162181095019,65.7387262077077,73.10162181095019,7.362895603242492,1,SG1,111100
2.307457332244734,0.0,1.816680726600638,2.8573486735798754,-100.0,-100.0,0.0,61.303597578513035,61.303597578513035,69.0804017011142,7.776804122601163,1,SG1,111100
1.9747924852349903,1.0,2.057948886254933,2.1478154154312814,-100.0,1.8171036000718088,1.0,67.22244345580678,60.027745175802586,67.22244345580678,7.1946982800041965,2,SG2,111101
1.3538403587812646,1.0,2.2657489146684466,1.5383958489155984,-100.0,1.7020872202773627,1.0,67.22315527803694,59.6719523561322,67.22315527803694,7.551202921904739,2,SG2,111101
1.776066006311951,0.0,2.7903019625093224,-100.0,1.7682089460738897,-100.0,0.0,58.852419760919375,58.852419760919375,65.59482147866514,6.742401717745764,0,SG0b,111010
2.1426480865482715,0.0,1.9972187452913384,0.712515617821809,-100.0,1.614983917494016,0.0,56.34120272286646,56.34120272286646,64.50194966562985,8.160746942763389,2,SG2,111101
2.8968970249224295,1.0,6.0333942537178284,3.671392439260778,-100.0,1.4694084763450472,1.0,74.91085475426007,72.04501559703361,74.91085475426007,2.8658391572264605,2,SG2,111101
2.4993754860150696,1.0,1.7864612821200436,-100.0,2.3755891180057853,-100.0,0.0,65.7607322015967,65.7607322015967,71.68713146736823,5.926399265771536,0,SG0a,111010
0.5397447713862957,1.0,1.5612071094758595,-100.0,2.07509793777775,-100.0,0.0,55.622002686386935,55.622002686386935,61.303623406691365,5.68162072030443,0,SG0b,111010
1.6998682772863023,1.0,2.5128197481428822,0.9999625996019613,-100.0,-100.0,1.0,59.5623592445595,55.48720417291384,59.5623592445595,4.075155071645661,1,SG1,111100
1.8809673430081504,0.0,1.7217577507624622,-100.0,3.1658075745649334,-100.0,0.0,60.633969262753375,60.633969262753375,67.44469191352802,6.810722650774643,0,SG0b,111010
3.534629825565462,0.0,1.9171823051339723,-100.0,2.5868579875991076,-100.0,1.0,73.63207667075045,67.39590665100343,73.63207667075045,6.236170019747021,0,SG0a,111010
1.6644604217772723,1.0,3.4220343487151443,-100.0,3.175170048623738,-100.0,1.0,73.3954131906862,64.50640914586576,73.3954131906862,8.889004044820439,0,SG0b,111010
0.039779077923189354,0.0,0.09629085963617351,0.3569106261967623,-100.0,0.792422892912639,0.0,50.95825617444191,50.95825617444191,56.886846486826585,5.928590312384678,2,SG2,111101
0.4216831166502083,1.0,1.806960516955212,1.4609154549104413,-100.0,-100.0,0.0,51.22838629983867,51.22838629983867,56.90581026447544,5.677423964636773,1,SG1,111100
2.4849920898511497,0.0,3.235637386273355,1.1220828236507978,-100.0,0.014394118455826055,0.0,58.64874499215499,58.64874499215499,62.15950099168357,3.510755999528584,2,SG2,111101
0.942477521361853,0.0,0.5062736585105285,1.2169251523363316,-100.0,0.6979249196036841,1.0,62.42322934558444,56.98803913719309,62.42322934558444,5.435190208391347,2,SG2,111101
2.4731120563961633,0.0,4.38907979665168,3.1123893098730493,-100.0,-100.0,1.0,71.79284054983383,66.29771824106206,71.79284054983383,5.495122308771769,1,SG1,111100
2.871026860430612,1.0,5.116945753707446,4.771702200273293,-100.0,-100.0,1.0,80.61161223042345,72.72352693890002,80.61161223042345,7.888085291523424,1,SG1,111100
4.6671895128467735,1.0,6.429683077749301,-100.0,6.063312451781036,-100.0,1.0,101.81182981924296,87.17228603932531,101.81182981924296,14.639543779917645,0,SG0a,111010
3.2778996217440994,1.0,3.783431965217993,-100.0,4.4629547769997435,-100.0,1.0,85.95166730639505,75.97708968889002,85.95166730639505,9.974577617505034,0,SG0a,111010
0.15520361316716358,0.0,0.18453422630692973,0.3891377737511319,-100.0,-100.0,1.0,53.627448651970184,47.37153971848939,53.627448651970184,6.2559089334807965,1,SG1,111100
1.9036525914242226,1.0,3.409929035475198,1.9685454993089666,-100.0,-100.0,0.0,60.76434888914976,60.76434888914976,65.33269410842337,4.56834521927361,1,SG1,111100
3.967284853907693,1.0,3.794651524315897,3.067031003939341,-100.0,-100.0,1.0,74.16972528217315,68.1372938257683,74.16972528217315,6.032431456404851,1,SG1,111100
1.3028122799496407,0.0,1.889705125837903,0.26964530973809575,-100.0,0.4896701401080294,0.0,54.41747052549442,54.41747052549442,61.490163053337874,7.072692527843451,2,SG2,111101
4.624865357501205,1.0,5.190612529657519,4.693567624522443,-100.0,-100.0,0.0,77.06574339081705,77.06574339081705,84.74281436858382,7.677070977766775,1,SG1,111100
2.6450535428181885,1.0,3.9780346445110615,2.6114384582742516,-100.0,-100.0,1.0,68.50436707907495,63.46676644208117,68.50436707907495,5.03760063699378,1,SG1,111100
0.462238459111029,0.0,0.8100131516082838,1.8577197833070271,-100.0,-100.0,0.0,51.56452959852282,51.56452959852282,59.021104274493204,7.456574675970387,1,SG1,111100
1.2083527009014017,0.0,1.767222181028932,-100.0,2.0437834428066006,-100.0,1.0,66.66572077392732,60.96533965480286,66.66572077392732,5.700381119124458,0,SG0a,111010
4.531495995443312,1.0,2.21874121703529,-100.0,4.56531228824464,-100.0,1.0,83.88755543256842,75.1820450812088,83.88755543256842,8.70551035135962,0,SG0b,111010
4.957298755874049,0.0,5.541758589073314,4.031888619556998,-100.0,-100.0,1.0,79.49326439280246,73.40349998352569,79.49326439280246,6.089764409276768,1,SG1,111100
4.315079462836767,1.0,4.172487441235533,-100.0,4.039939117221872,-100.0,1.0,88.01796328742854,77.75251739936567,88.01796328742854,10.265445888062871,0,SG0a,111010
1.603383423259606,1.0,2.1662178442324405,2.2545625650637953,-100.0,-100.0,0.0,55.37518377234012,55.37518377234012,61.843195385258596,6.468011612918474,1,SG1,111100
3.8440950625504926,0.0,3.381745176926249,2.6528270194024692,-100.0,2.005675975520628,1.0,73.79120919407048,69.38232651097074,73.79120919407048,4.408882683099733,2,SG2,111101
1.1111382179812783,0.0,0.8934259701590918,-100.0,1.2006424706360685,-100.0,0.0,58.48078946524299,58.48078946524299,62.451971305847366,3.9711818406043733,0,SG0a,111010
1.9226114372406382,1.0,2.237362525998266,-100.0,2.833380435162134,-100.0,1.0,74.6061267395202,67.47520424075543,74.6061267395202,7.130922498764775,0,SG0b,111010
3.4858406430034874,0.0,2.433490845354159,-100.0,3.071346484145952,-100.0,1.0,78.33660138507715,71.08690631109376,78.33660138507715,7.249695073983389,0,SG0a,111010
4.844506695922809,0.0,2.4119677787973663,-100.0,3.5744006428316815,-100.0,1.0,81.62144025035438,73.58645488155231,81.62144025035438,8.034985368802069,0,SG0b,111010
2.1959913839070353,0.0,4.120440319630714,2.0189483648502895,-100.0,-100.0,1.0,63.595721009007285,59.769159686843714,63.595721009007285,3.8265613221635704,1,SG1,111100
2.479182105166683,1.0,3.9514371172362424,0.6408656273016993,-100.0,-100.0,0.0,60.668618564796056,60.668618564796056,62.265171609293624,1.5965530444975684,1,SG1,111100
1.1008426447552722,0.0,1.0916224217836439,1.1127094286128916,-100.0,0.8744074333524191,0.0,52.69857700906989,52.69857700906989,59.22784500846061,6.529267999390719,2,SG2,111101
2.0161137137468255,0.0,3.2645195662292568,2.740931656151772,-100.0,-100.0,1.0,69.83996766165215,63.803170982235265,69.83996766165215,6.036796679416888,1,SG1,111100
0.3150930384782219,1.0,0.2584543603964471,0.9959753906323898,-100.0,-100.0,0.0,46.11244742832399,46.11244742832399,53.075410986222664,6.962963557898675,1,SG1,111100
4.292929478134194,0.0,5.979733505860422,3.881742054227837,-100.0,2.456381183832363,1.0,77.65355334307911,74.1500001572076,77.65355334307911,3.5035531858715103,2,SG2,111101
0.11667294607100198,1.0,0.2593209200361315,-100.0,0.37048655632395056,-100.0,1.0,55.966238021072215,52.963901112148235,55.966238021072215,3.0023369089239793,0,SG0b,111010
3.4176229229667583,0.0,0.39988189582807965,-100.0,2.420601894771194,-100.0,0.0,66.81115150960483,66.81115150960483,71.46226202966255,4.651110520057728,0,SG0b,111010
1.3661085072708352,1.0,2.32144451089136,-100.0,2.776940259799571,-100.0,0.0,64.61260741338246,64.61260741338246,71.79041692736288,7.177809513980421,0,SG0b,111010
2.3805471601658086,0.0,2.0082825071504966,1.2933307723536114,-100.0,0.8102734613474852,0.0,59.332265509681214,59.332265509681214,65.58086296706875,6.24859745738754,2,SG2,111101
1.4077922004987875,0.0,2.3692298729772285,1.466749491687719,-100.0,-100.0,1.0,58.734172170400676,53.738895203655346,58.734172170400676,4.99527696674533,1,SG1,111100
2.000353340134522,0.0,2.545776318956152,-100.0,2.992052885345364,-100.0,0.0,62.926442998549525,62.926442998549525,70.57378844340948,7.647345444859958,0,SG0b,111010
2.7338894320952294,1.0,2.6344153127465915,2.5432441062582636,-100.0,-100.0,1.0,68.31430071854878,61.91460267620735,68.31430071854878,6.399698042341427,1,SG1,111100
3.2044670571609735,1.0,3.802140385759672,-100.0,3.5363902889117544,-100.0,1.0,81.81230406549696,72.36747335208636,81.81230406549696,9.444830713410596,0,SG0a,111010
4.701430715495582,0.0,7.146211557379367,4.252775158459324,-100.0,-100.0,0.0,76.06456175357654,76.06456175357654,81.13411689454631,5.069555140969769,1,SG1,111100
1.6610045088782392,0.0,3.174263700428156,1.8761143799675406,-100.0,-100.0,0.0,61.190744465793465,61.190744465793465,65.88050685280645,4.689762387012983,1,SG1,111100
2.9242875648687594,0.0,1.7786384737223937,-100.0,3.5364714310363743,-100.0,1.0,76.28348839300553,69.07817335008377,76.28348839300553,7.205315042921754,0,SG0b,111010
4.508610736041221,0.0,1.2350778118810943,-100.0,3.2982060388516996,-100.0,0.0,72.8648469338685,72.8648469338685,79.19251530151747,6.327668367648968,0,SG0b,111010
1.4511590397517127,0.0,3.8922673967165995,1.6983948388907997,-100.0,-100.0,0.0,55.70981131053531,55.70981131053531,59.239787712476186,3.5299764019408784,1,SG1,111100
4.3252499056274045,1.0,4.305972008979689,-100.0,4.501844907033914,-100.0,1.0,85.76948724051854,74.3043391816675,85.76948724051854,11.465148058851042,0,SG0b,111010
4.787775481949246,0.0,2.826387301040254,-100.0,3.673141674298492,-100.0,0.0,72.91692256730721,72.91692256730721,81.57004240856828,8.653119841261073,0,SG0b,111010
4.237468528134569,1.0,2.220266577232976,-100.0,3.1828482106203264,-100.0,0.0,70.26072621756202,70.26072621756202,77.69363703475054,7.432910817188514,0,SG0b,111010
2.8493025067079847,0.0,1.8583337285868038,-100.0,0.5142821831426051,1.5035888636633257,0.0,61.79428277734077,61.79428277734077,69.87918477762123,8.084902000280465,5,SG5,111011
3.6105776999664747,1.0,-100.0,-100.0,3.3891609344926366,2.841690529853559,1.0,80.53841342983483,72.20448749057101,80.53841342983483,8.333925939263821,3,SG3,110011
2.4053293427552185,0.0,2.439353347221629,2.7873361426476335,-100.0,-100.0,1.0,65.98507601268939,58.98338230926115,65.98507601268939,7.001693703428238,1,SG1,111100
2.986279022248675,0.0,2.5996883848230232,-100.0,2.771674551020426,-100.0,0.0,69.73104965531066,69.73104965531066,77.2314904010454,7.50044074573475,0,SG0b,111010
4.872370334891361,1.0,4.528235230257698,-100.0,1.7962318143864808,1.0251178110760784,1.0,80.75809573343554,71.36852780202383,80.75809573343554,9.389567931411705,5,SG5,111011
1.2556027807777248,0.0,0.05241309662718052,0.15145229538347793,-100.0,0.2139585406199312,1.0,54.10586417674382,48.87498819124687,54.10586417674382,5.230875985496951,2,SG2,111101
3.9627356127032205,1.0,3.310632915923532,2.366492070887482,-100.0,0.9653077389160676,1.0,69.30408580682806,65.49032832834405,69.30408580682806,3.813757478484007,2,SG2,111101
2.5311657487740162,1.0,2.329728712448942,2.4162017163154137,-100.0,-100.0,1.0,67.27441344777667,60.738243720745494,67.27441344777667,6.536169727031172,1,SG1,111100
0.8843662671593633,1.0,2.227302571916356,-100.0,2.9810605392039484,-100.0,1.0,67.94008627875246,61.033226354547196,67.94008627875246,6.906859924205264,0,SG0a,111010
3.21767690352222,1.0,3.691891123596893,-100.0,3.7199674001975733,-100.0,1.0,82.84464992442545,73.44402191127126,82.84464992442545,9.40062801315419,0,SG0a,111010
3.962134532675383,0.0,-100.0,-100.0,2.860568531410332,1.3157678021934534,1.0,76.08188378058809,70.3881539942692,76.08188378058809,5.693729786318883,3,SG3,110011
2.843779096616847,0.0,5.0123194816162515,5.390720708616729,-100.0,-100.0,1.0,81.2322402777141,72.08921561420406,81.2322402777141,9.143024663510033,1,SG1,111100
4.187164004958296,1.0,4.100597564336574,-100.0,5.51200967236927,-100.0,1.0,90.26739532978141,77.9581974075083,90.26739532978141,12.309197922273114,0,SG0b,111010
1.8293430704349367,0.0,2.703452671703311,-100.0,1.7868011854363204,-100.0,1.0,70.46902280599171,63.80210132779626,70.46902280599171,6.666921478195455,0,SG0b,111010
4.568841494937212,1.0,5.438883330328495,3.812680465136277,-100.0,-100.0,0.0,77.39546939013398,77.39546939013398,83.15680182534945,5.761332435215465,1,SG1,111100
3.241600499931636,0.0,3.9783472092948458,-100.0,4.1093267677594785,-100.0,0.0,73.5435954022881,73.5435954022881,83.57887755595658,10.035282153668476,0,SG0a,111010
4.015796624657815,1.0,4.688689742282643,2.552553368343985,-100.0,1.9354559563289717,1.0,76.57626527042646,72.9856539537965,76.57626527042646,3.5906113166299605,2,SG2,111101
1.3649256242915397,0.0,1.483588643045786,1.0263489252663054,-100.0,0.683503532332705,1.0,62.82401928463666,56.28703301270803,62.82401928463666,6.536986271928633,2,SG2,111101
2.2306415595145834,0.0,2.3077392381346025,1.3713487195455862,-100.0,0.40735536555499463,1.0,66.56322876148907,61.3018928669503,66.56322876148907,5.2613358945387745,2,SG2,111101
4.548087058700727,1.0,6.422164372363822,2.915860503670574,-100.0,-100.0,1.0,77.5158564632078,74.5315521282422,77.5158564632078,2.9843043349656,1,SG1,111100
0.25447775250940774,1.0,1.7841170393249275,0.7064308379379602,-100.0,-100.0,0.0,51.73231994991799,51.73231994991799,56.299957635273906,4.567637685355912,1,SG1,111100
2.0199085678159028,0.0,4.554968383921992,2.7741836989615543,-100.0,-100.0,1.0,70.2069461772331,65.50322588474502,70.2069461772331,4.703720292488086,1,SG1,111100
3.901593290269179,0.0,4.56888341243621,2.0296394149241266,-100.0,-100.0,1.0,71.21037024798282,67.88640410278357,71.21037024798282,3.3239661451992504,1,SG1,111100
3.7190734508900096,1.0,4.60956176979606,-100.0,3.8989110767298025,-100.0,1.0,87.29099995537395,76.49826683162158,87.29099995537395,10.79273312375237,0,SG0a,111010
4.258114153846831,0.0,5.947521906041207,2.696743780945466,-100.0,-100.0,0.0,73.82995305223334,73.82995305223334,76.88039928208933,3.050446229855993,1,SG1,111100
3.696951673393716,1.0,3.3333894040537877,-100.0,3.670089752579216,-100.0,1.0,80.37082955875213,71.07833243898088,80.37082955875213,9.292497119771255,0,SG0b,111010
4.735460745845032,1.0,5.098884107973035,2.9346095439632056,-100.0,-100.0,0.0,70.73366731717631,70.73366731717631,75.15593260262857,4.422265285452255,1,SG1,111100
2.4912977767502293,0.0,1.1937257204457155,-100.0,2.579280733673352,-100.0,1.0,65.84065027554463,60.62186582671662,65.84065027554463,5.218784448828011,0,SG0a,111010
3.1214491842664547,0.0,0.5314409606445887,-100.0,2.4055555730171965,-100.0,0.0,63.6999973051169,63.6999973051169,68.49002414726989,4.79002684215299,0,SG0b,111010
4.238528792801133,0.0,1.8693867928457222,-100.0,3.6606302745334958,-100.0,0.0,71.39891174568803,71.39891174568803,78.82811444029304,7.42920269460501,0,SG0b,111010
3.5084547492817357,0.0,4.854841525256483,3.7639059161584845,-100.0,-100.0,0.0,66.58984559569357,66.58984559569357,72.81801460421508,6.228169008521505,1,SG1,111100
0.5102835943683459,1.0,0.9145112246290189,-100.0,2.2494905485259267,-100.0,0.0,55.50655448713851,55.50655448713851,60.13656453073469,4.6300100435961795,0,SG0a,111010
1.8349822629739583,0.0,-100.0,1.5538520521746746,0.36908157556710175,-100.0,0.0,57.208158232031394,57.208158232031394,62.78505973891707,5.576901506885676,4,SG4,110110
2.7629539916593604,1.0,3.921838166971449,4.041070576350507,-100.0,-100.0,1.0,74.37328497465668,66.76148376328943,74.37328497465668,7.611801211367251,1,SG1,111100
3.7735877193078444,1.0,3.5478342891113632,-100.0,2.78399855489537,-100.0,1.0,81.3402954569907,72.70292831929757,81.3402954569907,8.637367137693133,0,SG0a,111010
2.717837844092866,0.0,3.1301615223231796,1.7303237959678839,-100.0,-100.0,1.0,67.21390185498336,62.71481787195937,67.21390185498336,4.4990839830239935,1,SG1,111100
3.8877462069189592,1.0,3.260886347615003,-100.0,5.249350976699616,-100.0,0.0,75.29975625547311,75.29975625547311,86.12085334539228,10.821097089919164,0,SG0b,111010
4.18804738231454,0.0,-100.0,2.562937040861293,3.227580204507829,-100.0,1.0,72.07799245490148,68.81460142477633,72.07799245490148,3.263391030125149,4,SG4,110110
1.3256413514759053,0.0,3.744324408003192,1.9825545211434294,-100.0,-100.0,0.0,56.857174481420934,56.857174481420934,61.05849603746961,4.201321556048676,1,SG1,111100
3.0804908658105674,1.0,2.2949651909360895,1.1257289437554132,-100.0,1.3317368229216204,1.0,70.91109942117048,63.45353086100673,70.91109942117048,7.457568560163743,2,SG2,111101
2.7855518874039147,0.0,3.260430821223838,-100.0,3.6200343090953435,-100.0,0.0,67.62988808167614,67.62988808167614,76.36651181684672,8.736623735170582,0,SG0a,111010
1.136586263274339,0.0,0.16280936851142291,1.2276767527893897,-100.0,-100.0,1.0,55.3877286793197,47.996363000976075,55.3877286793197,7.391365678343625,1,SG1,111100
2.449390446184157,0.0,2.95884239601565,1.7147672643099674,-100.0,-100.0,0.0,58.87206093188738,58.87206093188738,63.55081373051144,4.6787527986240605,1,SG1,111100
2.742841422843587,0.0,-100.0,1.5964193226112608,1.751263859854094,-100.0,0.0,61.192937383748884,61.192937383748884,65.2762580686307,4.083320684881812,4,SG4,110110
4.086699376029323,1.0,5.4520202179726365,4.3718344127885,-100.0,-100.0,1.0,80.71035989581699,73.8790150100693,80.71035989581699,6.831344885747697,1,SG1,111100
2.3049468732114016,1.0,3.5577435196512366,2.0316528453631375,-100.0,-100.0,0.0,59.65107629549562,59.65107629549562,64.15466237051267,4.503586075017047,1,SG1,111100
0.4045799123797472,1.0,1.925062846216345,-100.0,1.7956913565803339,-100.0,1.0,64.98840865415737,59.15318627157396,64.98840865415737,5.83522238258341,0,SG0b,111010
2.4364797911610356,1.0,3.2544192773914933,-100.0,3.1898517036239964,-100.0,0.0,69.24055685978502,69.24055685978502,77.71065487030751,8.470098010522491,0,SG0a,111010
4.189754721882164,1.0,4.546332199141007,4.8458326356320125,-100.0,-100.0,0.0,75.43956065515765,75.43956065515765,83.9445339127011,8.504973257543455,1,SG1,111100
2.856277261637728,0.0,2.722841584564707,0.5518315509996543,-100.0,-100.0,0.0,56.36399083699803,56.36399083699803,59.44469112262627,3.0807002856282395,1,SG1,111100
1.5943261385110896,1.0,2.162276191396222,-100.0,2.5312836465008917,-100.0,1.0,72.318988596464,65.77303174060874,72.318988596464,6.545956855855252,0,SG0a,111010
4.604854739921292,0.0,6.631204962978307,4.060414351538905,-100.0,1.5666043810627197,1.0,83.51756685514114,80.4433430091702,83.51756685514114,3.074223845970934,2,SG2,111101
0.7782569231303088,0.0,-100.0,-100.0,1.92971944581836,1.1194631817862741,1.0,66.43848523588777,61.46637279404097,66.43848523588777,4.972112441846797,3,SG3,110011
1.6343882624665111,1.0,3.084538201763099,-100.0,3.302519951476586,-100.0,1.0,75.30162712611312,67.00176167275883,75.30162712611312,8.299865453354286,0,SG0a,111010
2.1856734531479,1.0,2.043975512965435,1.5135626355524199,-100.0,-100.0,1.0,63.630331843302244,58.16333622272138,63.630331843302244,5.466995620580867,1,SG1,111100
3.6898894396293818,1.0,3.35501740398916,-100.0,4.996348066199746,-100.0,0.0,75.19882183440302,75.19882183440302,85.89206461618186,10.693242781778835,0,SG0b,111010
4.178733960628805,0.0,3.2155422738621104,4.2957336673655035,-100.0,-100.0,1.0,75.77418424623141,67.07995978818546,75.77418424623141,8.694224458045952,1,SG1,111100
0.2928023812259972,1.0,0.764552168950279,-100.0,1.7773029681475365,-100.0,1.0,59.1800400435716,54.611946929895176,59.1800400435716,4.568093113676426,0,SG0b,111010
3.960179102317973,0.0,6.355158637294463,4.108338312717981,-100.0,-100.0,1.0,79.83802718138736,74.3483429338832,79.83802718138736,5.489684247504158,1,SG1,111100
3.602642076253316,0.0,5.0671526346708315,2.8068918580334685,-100.0,1.7386712384798295,1.0,71.33301614879517,68.73430459543162,71.33301614879517,2.598711553363543,2,SG2,111101
4.473261524059081,1.0,5.103585230691183,3.9821914122633917,-100.0,1.415409617294269,1.0,78.4709724383495,77.2442815030615,78.4709724383495,1.2266909352880049,2,SG2,111101
4.5022149541277106,0.0,3.2318264842017617,-100.0,4.267524250024301,-100.0,1.0,84.37818763518217,74.6030870350634,84.37818763518217,9.775100600118776,0,SG0b,111010
